Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
316,11360673,"Manushi Patel","2023-12-11 23:04:16",0.81818,2,manushii
317,6879481,HarshBhatt02,"2023-12-11 23:45:19",0.81818,7,harshbhatt02
318,11374447,"Y Surya Rama","2023-12-12 04:50:59",0.81818,9,surya1708
319,11383432,"Shlok S Shetty","2023-12-12 02:34:23",0.81818,5,shloksshetty
320,11383279,"Hamza Ilahi","2023-12-12 04:18:55",0.81818,10,hamzailahi
321,11383856,DEEKSHAVHARDASANI,"2023-12-12 05:28:57",0.81818,5,deekshavhardasani
322,11382808,nithinshivam,"2023-12-12 05:21:51",0.81818,8,nithinshivam
323,11397674,yuyuyuyuyu8,"2023-12-15 03:45:44",0.81818,2,yuyuyuyuyu8
324,9165137,Stanislaus,"2023-12-15 17:34:25",0.81818,1,mstanislaus
325,10192004,Renu_Maan,"2024-01-01 10:04:35",0.81818,2,renumaan
326,11465227,Mouies,"2024-01-03 03:45:44",0.81818,5,mouies
327,11268453,"Kamala Pousajja","2024-01-26 11:45:48",0.81818,93,kamalapousajja
328,11249682,"Alan Vourch","2023-11-28 14:02:07",0.81578,1,alanvourch
329,11316072,kayatoasttt,"2023-11-28 18:28:08",0.81578,1,kayatoasttt
330,9243977,Jeongz,"2024-01-18 06:06:39",0.81578,7,jeongz
331,11283585,baibhav_kumar_ram6,"2023-11-30 13:28:17",0.81578,2,baibhavkumarram6
332,11295089,"Ginji Ohashi","2023-12-13 13:55:40",0.81578,7,ginjiohashi
333,8627370,"Chen Da","2023-12-24 03:40:44",0.81578,6,pydarren
334,11278285,"Aman khan cs","2023-12-06 08:09:58",0.81578,18,amankhancs
335,10916110,dj2020,"2023-12-31 16:56:48",0.81578,3,dj2020
336,3592462,aramacus,"2023-12-08 10:49:29",0.81578,15,aramacus
337,11367559,ly.2023110203,"2023-12-08 14:17:12",0.81578,3,ly2023110203
338,11367549,xhy.2023110195,"2023-12-08 14:22:47",0.81578,3,xhy2023110195
339,11362500,"Nandu Dara","2023-12-12 11:31:39",0.81578,35,nandudara
340,11375157,"Nandu Dara #2","2023-12-12 12:18:20",0.81578,19,nandagopaldara
341,11379288,linhtao,"2023-12-11 15:38:44",0.81578,10,linhtao
342,11379602,Moapacha,"2023-12-11 08:23:48",0.81578,3,moapacha
343,11379192,"Zhiwei Li","2023-12-12 05:11:32",0.81578,10,lzwjava
344,11375043,zhujiayingbfhsjjsj,"2023-12-14 14:48:13",0.81578,7,zhujiayingbfhsjjsj
345,11400642,FrancisLfg,"2023-12-15 19:01:30",0.81578,5,francislfg
346,11368494,"[Deleted] 3d26cbf8-adb8-404d-a0b7-d65a4113d3fb","2023-12-17 04:48:06",0.81578,4,del=a97241baea3edb66
347,11404064,Slavaa00,"2023-12-17 16:40:52",0.81578,11,slavaa00
348,11409581,"Quentin Pleplé","2023-12-18 09:25:16",0.81578,2,qpleple
349,6783041,"KOGA Yoshiaki","2023-12-21 05:37:58",0.81578,2,kogayoshiaki
350,11422139,GorbunovNikitOS,"2023-12-20 17:46:58",0.81578,3,gorbunovnikitos
351,11424076,"Yuya Uehara #2","2023-12-21 05:38:07",0.81578,1,yuyauehara
352,4371174,"Takaaki Minami","2023-12-21 05:39:29",0.81578,1,takaakiminami
353,11424079,"Nobuo Kondo","2024-01-13 12:20:05",0.81578,9,nobuokondo
354,11323867,liyanlin06,"2023-12-23 16:47:12",0.81578,3,liyanlin06
355,9734193,"Andries Danu","2024-01-23 19:01:39",0.81578,2,eu1234
356,11390839,SHLee0225,"2023-12-29 12:13:01",0.81578,13,shlee0225
357,847616,"Ravi Billa","2024-01-08 21:47:50",0.81578,3,ravibilla
358,11462200,"mayuresh kaulwar","2024-01-02 08:56:42",0.81578,1,mayureshkaulwar
359,11462198,"Sujal Khardekar","2024-01-02 08:58:43",0.81578,2,sujalkhardekar
360,11467318,plh666,"2024-01-03 12:37:57",0.81578,1,plh666
361,11464926,"Kevin Dempsey","2024-01-11 23:17:22",0.81578,5,kdempsey
362,11442062,RRK,"2024-01-06 15:23:50",0.81578,5,rajivranjankumar
363,11477894,"Nawaz Haider","2024-01-06 07:43:15",0.81578,2,nawazhaider
364,9652423,"Yilang Liu","2024-01-07 23:03:45",0.81578,9,yilangliu
365,11484548,"Prajwal Korade","2024-01-08 06:13:42",0.81578,1,prajwalkorade
366,11484576,"Om Khode","2024-01-08 06:21:38",0.81578,1,omkhode
367,11487870,"Garry Lai","2024-01-10 02:57:01",0.81578,15,garrylai
368,11504305,Guidini,"2024-01-12 22:04:29",0.81578,2,guidini
369,11512572,metalmetalmetal,"2024-01-18 12:24:29",0.81578,20,metalmetalmetal
370,11527446,"Fatih Dallı","2024-01-18 14:48:59",0.81578,2,fatihdll
371,11489451,danielAnn,"2024-01-21 16:48:53",0.81578,45,danielann
372,11481368,junghyunA,"2024-01-21 17:04:48",0.81578,35,junghyuna
373,11541392,notaroboto,"2024-01-22 03:04:32",0.81578,2,notaroboto
374,11204466,"Tejas Athreya ","2023-12-10 20:42:02",0.81339,10,athreyatejas
375,11346974,"Akash Mallepula","2023-12-04 22:20:07",0.81339,1,akashmallepula
376,11361883,"Liyan Cai","2023-12-14 03:43:30",0.81339,13,liyancai
377,11373716,"Bhakti Ramesh Chotalia","2023-12-11 22:13:45",0.81339,10,bhaktirameshchotalia
378,11383649,"Sri Sai Mohith Padavala","2023-12-12 05:34:43",0.81339,6,srisaimohithpadavala
379,11384044,"Lowkya Vadlamudi","2023-12-12 04:55:11",0.81339,1,lowkya135
380,11384049,"saikiran andy","2023-12-12 04:59:21",0.81339,1,saikiranandy
381,11385555,PratapPuttaswamy10,"2023-12-12 11:02:43",0.81339,10,pratapputtaswamy10
382,11395238,P4rsee,"2024-01-10 13:32:00",0.81339,7,p4rsee
383,11399066,ZiquanYu,"2023-12-17 11:49:18",0.81339,16,ziquanyu
384,11454660,caolongjie,"2023-12-31 02:46:46",0.81339,11,caolongjie
385,11455821,"Nandhu Manoj Pillai","2023-12-31 03:46:38",0.81339,4,nandhumanojpillai
386,11459244,"mustapha biyabi","2024-01-01 11:34:19",0.81339,1,mustaphabiyabi
387,11475575,"Lim Hwan Kyu","2024-01-08 10:42:06",0.81339,4,limhwankyu
388,11483686,"Byeongjun Jeong","2024-01-09 08:59:02",0.81339,2,dgyal95
389,185430,"Team DJ","2024-01-21 21:13:21",0.81339,97,"pjelinski,teamdj"
390,11553098,"Yeejin Jeon","2024-01-25 10:10:52",0.81339,4,yeejinjeon
391,11112082,miya145592,"2023-11-29 18:00:14",0.81100,8,miya145592
392,11345376,kuoyen,"2023-12-04 15:52:46",0.81100,2,kuoyen
393,11351399,TobiasFake,"2023-12-05 12:47:40",0.81100,1,tobiasfake
394,11353345,"yuan Chueh","2023-12-05 20:13:25",0.81100,7,yuanchueh
395,11353351,JJCHICAGO,"2023-12-05 19:55:09",0.81100,4,jjchicago
396,11353470,drack55555,"2023-12-05 20:19:34",0.81100,1,drack55555
397,11355983,hcw0315,"2023-12-06 08:30:44",0.81100,1,hcw0315
398,11356697,"ben lun","2023-12-06 10:59:06",0.81100,1,benlun112
399,11358166,"Ivyy #2","2023-12-06 16:28:59",0.81100,2,ivyyy6
400,11281307,"Samarth Shah 27","2023-12-08 02:38:28",0.81100,32,samarthshah27
401,11328987,Hsssiang,"2023-12-08 07:26:54",0.81100,10,hsssiang
402,11359851,OverudeDuke7352,"2023-12-13 19:24:20",0.81100,4,overudeduke7352
403,11400622,"Martin Brandon","2023-12-19 20:32:36",0.81100,36,martinbrandon
404,2020396,"SAIT VNTU","2024-01-20 01:50:55",0.81100,3,vbmokin
405,11438710,typhoonwang,"2024-01-04 10:57:28",0.81100,39,typhoonwang
406,11459992,"Eric Ibarra","2024-01-02 02:17:59",0.81100,5,ericibarra
407,10537803,"io kubotera","2024-01-02 14:21:01",0.81100,10,iokubotera
408,11476728,"Hsin-En, CHIANG","2024-01-06 06:54:17",0.81100,6,hsinenchiang
409,11467579,ch1ri1,"2024-01-06 13:39:08",0.81100,32,ch1ri1
410,11479774,nick110601509,"2024-01-07 13:13:03",0.81100,20,nick110601509
411,11454802,"a21.egth Chuo University","2024-01-15 14:40:08",0.81100,66,a21egth
412,11317174,Ayaka.su,"2024-01-08 13:23:17",0.81100,11,ayakasu
413,11473482,"Chiang Hsin En","2024-01-10 07:34:38",0.81100,12,chianghsinen
414,11389016,たかんぽぽ,"2024-01-19 03:10:45",0.81100,86,"fffnnn,numato,saitokarin,takagawakota"
415,11519351,asdfghjka,"2024-01-17 05:36:32",0.81100,4,asdfghjka
416,11061648,TakamaruEX,"2024-01-21 13:38:38",0.81100,10,takamaruex
417,11489208,junghyunANN,"2024-01-21 16:55:38",0.81100,32,junghyunann
418,11557155,Vamshi06,"2024-01-27 15:48:52",0.81100,26,vamshi06
419,11298089,Dengker,"2023-12-01 03:19:08",0.80861,12,dengker
420,11335910,walaaah,"2023-12-04 14:08:46",0.80861,22,walaaah
421,11373547,Shreya_Rao29,"2023-12-09 20:01:10",0.80861,2,shreyarao29
422,11379795,"[Deleted] 2c4308a3-39e6-4722-bc52-0cd8c785006e","2023-12-11 12:45:48",0.80861,10,del=3d015afc6a63f202
423,11378408,izonda,"2023-12-13 09:20:57",0.80861,11,mungler
424,11376352,Mr.Doer,"2023-12-23 12:27:21",0.80861,8,ericchung0511
425,2650632,abramc,"2024-01-26 01:06:23",0.80861,43,abramc
426,7678889,"Stephen Cox #2","2023-12-26 05:00:25",0.80861,1,stephencox13
427,11458513,"Melissa #6","2024-01-02 09:45:06",0.80861,9,melxtan
428,11462898,BattelMelonKing,"2024-01-05 03:31:14",0.80861,13,battelmelonking
429,11462831,Kennyxwf,"2024-01-03 13:53:17",0.80861,5,kennyxwf
430,11462941,Just520,"2024-01-04 12:30:00",0.80861,9,just520
431,11461027,AK1950,"2024-01-15 01:43:03",0.80861,31,ak1950
432,11482985,"Nikolay Curliev","2024-01-07 17:05:57",0.80861,1,nikolaycurliev
433,11525463,"André Cronjé","2024-01-18 15:11:26",0.80861,9,dassie0101
434,11538691,"Евгений Белинский-Улько","2024-01-21 09:36:49",0.80861,1,ebulko
435,11535621,"label that tears unsuccessfull","2024-01-23 05:15:31",0.80861,26,escape2free
436,11547273,"The fog drifted away","2024-01-23 06:31:27",0.80861,1,thefogdriftedaway
437,11514468,"DanM #2","2024-01-24 18:36:13",0.80861,5,danm13974
438,5712959,"Alexandre Chojnowski","2024-01-26 10:20:38",0.80861,4,alexandrechojnowski
439,11330654,Dani18,"2023-12-01 19:51:53",0.80622,5,dani18
440,11183491,STAT.745-F23.RIT.Team3,"2023-12-04 20:59:46",0.80622,28,"charleslubas,justinw5534,melissakelleher,saty2hoty"
441,11323021,JiayuZhong000,"2023-12-02 00:20:58",0.80622,8,jiayuzhong000
442,11117133,"Valerio Viale","2023-12-02 12:43:43",0.80622,3,valerioviale
443,11331692,"[Deleted] 2f2696b1-1671-416e-bfdb-2a00e0885d5f","2023-12-05 12:55:17",0.80622,2,del=b00d694731d43ad9
444,6596749,"Neo Lyu","2023-12-04 06:40:43",0.80622,1,neolyu
445,11133863,tmasat,"2023-12-05 05:54:15",0.80622,1,tmasat
446,11351761,"Keith Tang","2023-12-05 13:52:30",0.80622,1,tangtszkwong
447,11358843,ammazzacheballe,"2023-12-06 18:46:17",0.80622,1,ammazzacheballe
448,11338333,Jie123987,"2023-12-07 07:10:10",0.80622,5,jie123987
449,4784740,"Kenta ARAI","2023-12-08 07:14:49",0.80622,14,kentaarai
450,11379263,Isakazu,"2023-12-11 06:15:35",0.80622,1,isakazu
451,11350930,frag17,"2023-12-11 16:31:46",0.80622,14,frag17
452,11380017,wdadsdcaw,"2023-12-11 15:59:35",0.80622,4,wdadsdcaw
453,11378468,汉堡鸡扒,"2023-12-12 15:39:10",0.80622,8,hambergege
454,11384842,Sneha0002,"2023-12-13 04:16:03",0.80622,13,sneha0002
455,11387556,"Anita Paixão","2023-12-16 15:47:15",0.80622,10,anitapaixo
456,11391989,"Коновалова Полина","2023-12-13 21:22:49",0.80622,7,mxxnshard
457,11360864,mitsutakeyuuya,"2024-01-18 06:04:40",0.80622,13,mitsutakeyuuya
458,11394221,"a big world","2023-12-14 09:01:42",0.80622,4,abigworld
459,11280258,"Theodocios Voyiatzis","2023-12-14 17:26:46",0.80622,4,theodociosvoyiatzis
460,11389069,タイタニック生存者,"2024-01-19 05:54:31",0.80622,83,"ginjirohagino,konkoutarou,mizukiisibashi,soutaabe,suzunishijima"
461,11342269,"Yi Shi #2","2023-12-15 05:38:28",0.80622,9,actstone
462,11112820,"Daniel Brightman","2023-12-15 03:04:25",0.80622,6,danielbrightman
463,11380259,SIE_INF1_dvveliko_aginbor,"2023-12-21 08:58:50",0.80622,52,danailvalentinov2023
464,11112944,"Robert Lermusiaux","2023-12-15 18:04:33",0.80622,19,robertlermusiaux
465,11401544,merterbak,"2023-12-16 02:44:48",0.80622,1,merterbak
466,11401031,"munyao adika","2024-01-23 18:25:10",0.80622,16,munyaoadika
467,10940510,Guard213,"2024-01-19 21:23:50",0.80622,71,guard213
468,11266339,MichaelYe22,"2023-12-24 03:57:01",0.80622,49,michaelye22
469,11390532,Marvin0223,"2023-12-17 07:57:03",0.80622,39,"marvin0223,yuyi0501"
470,11407115,"peter ye2","2023-12-17 20:37:17",0.80622,7,peterye2
471,11275982,MichaelYe2,"2023-12-17 20:28:22",0.80622,33,michaelye2
472,11408170,foqha0-pavtot-gIzzah,"2023-12-18 02:27:21",0.80622,1,foqha0pavtotgizzah
473,11408218,"Ilyasov Nursultan","2023-12-18 02:37:33",0.80622,1,ilyasovnursultan
474,11403843,SIE_INFADE_mzapale,"2023-12-18 07:34:58",0.80622,8,sieinfademzapale
475,11415363,"Dmitrii Nurtdinov","2023-12-19 13:49:31",0.80622,1,dmitriinurtdinov
476,11416242,okadayuki,"2023-12-20 05:54:10",0.80622,11,okada2023
477,11098369,louis_wu1234,"2023-12-20 08:32:13",0.80622,5,siyangwu1234
478,11431819,elistepx,"2023-12-23 08:42:52",0.80622,2,elistepx
479,11432852,"Vincent B.","2023-12-23 22:24:53",0.80622,5,vincentjb
480,11447823,limjonghyulk,"2023-12-28 07:08:37",0.80622,1,limjonghyulk
481,11439011,unoh06,"2023-12-29 06:53:33",0.80622,18,unoh06
482,1943159,"Reuben Docea","2023-12-28 23:00:07",0.80622,4,docear
483,11317169,Mizu__iroro,"2024-01-06 05:38:29",0.80622,8,mizuiroro
484,11444457,HyunjunZero2,"2023-12-30 03:33:29",0.80622,11,hyunjunzero2
485,11394423,HyunjunZero,"2023-12-30 03:35:08",0.80622,41,hyunjunzero
486,6908661,"Jon Moore","2024-01-10 20:33:36",0.80622,15,jonmooreinca
487,11457694,DaniMerizalde,"2024-01-02 16:32:13",0.80622,6,danimerizalde
488,11462841,Teazzzy,"2024-01-03 00:53:51",0.80622,7,teazzzy
489,11463094,lzj1234,"2024-01-04 09:15:42",0.80622,9,lzj1234
490,11366341,kazuya-omura,"2024-01-03 15:29:43",0.80622,18,kazuyaomura
491,11443787,yuyy000,"2024-01-04 07:24:47",0.80622,7,yuyy000
492,11438684,yusatium,"2024-01-06 10:22:22",0.80622,5,yusatium
493,11466751,"Andor Somogyi","2024-01-05 18:35:14",0.80622,21,andorsomogyi
494,6693806,"Tyler Hoyle","2024-01-08 20:10:16",0.80622,9,tylerhoyle
495,11491492,"mohamed mamdooh1001","2024-01-10 03:17:43",0.80622,5,snow902
496,10979959,haruki1,"2024-01-10 05:21:17",0.80622,1,haruki1
497,11496365,jkuhl99,"2024-01-10 20:07:36",0.80622,6,jackcarleo
498,11502049,"Quân Minh","2024-01-12 08:53:14",0.80622,5,qunminh2004
499,11488891,HyeeunYeon,"2024-01-13 01:42:56",0.80622,21,hyeeunyeon
500,11479684,Aaron95629,"2024-01-13 16:05:23",0.80622,28,aaron95629
501,11508033,"Liyi Yu","2024-01-14 04:28:26",0.80622,1,liyiyu
502,4762080,"Pranav Kumar Anupam","2024-01-14 06:43:31",0.80622,2,panupam
503,11513121,MrNabhill,"2024-01-15 13:41:15",0.80622,1,mrnabhill
504,11461143,KOKIchemi,"2024-01-15 15:45:18",0.80622,5,kokichemi
505,11455763,yukit4mu,"2024-01-16 22:37:52",0.80622,3,yukit4mu
506,11493464,おにぎり,"2024-01-22 01:56:18",0.80622,36,"goyoku,mutsukiiida,yamakota"
507,11522187,"Pavankumar Patil","2024-01-17 18:30:22",0.80622,2,pavan071989
508,11526151,QuintusX,"2024-01-20 17:26:43",0.80622,8,quintusx
509,11393353,檄！戸塚プログラミングスクール歌劇団,"2024-01-24 01:32:16",0.80622,68,"abebenomori2,keqinglove,tannkousya,yokokazu"
510,11533475,"RAVIKANTH YANTRAPRAGADA","2024-01-19 22:06:03",0.80622,1,ryantrapragada
511,11514093,"Benjamin Greenberg","2024-01-22 19:11:54",0.80622,64,benjamingreenberg
512,11535463,"Riley Cahill","2024-01-20 12:45:44",0.80622,1,mango278
513,11536626,"Satyajeet Bedi","2024-01-20 19:11:46",0.80622,1,satyajeetbedi
514,11523799,"[Deleted] 7ec91a29-0331-4481-89bb-e84cc1c1194c","2024-01-24 03:58:15",0.80622,15,del=6c8672373d9ca86c
515,11193172,"Katrina Pallais","2024-01-21 23:04:28",0.80622,2,katrinaelisepallais
516,11554622,"Le Step","2024-01-25 08:33:54",0.80622,5,lestep
517,11491856,"roni kes","2024-01-27 15:23:29",0.80622,48,ronikes
518,11481910,"Yohei Morita","2024-01-27 00:58:39",0.80622,16,yoheimorita
519,11556497,neec-k023c1065,"2024-01-26 04:47:33",0.80622,15,anko1245
520,11307563,ntzio,"2023-11-29 08:18:38",0.80382,12,ntziorzi
521,11319169,"Dou Yiyang","2023-11-29 11:21:29",0.80382,7,douyiyang2
522,11305182,"Charles Li #4","2023-12-19 05:43:00",0.80382,11,chrlesli
523,11327200,STAT.745-F23.RIT.Team1,"2023-12-11 09:28:52",0.80382,41,"alecbuff,daniellecarollo31,elieduguay,jc2047"
524,11180164,"Alexandra Mirfi Abrasia","2023-12-06 03:33:45",0.80382,1,alexandraabrasia
525,7433537,"Vincent ZILLIOX","2023-12-07 09:51:04",0.80382,16,vincentzilliox
526,11157162,"Liang Keyin","2023-12-07 22:26:43",0.80382,9,liangkeyin
527,11147513,"Yiqi Wang 3","2023-12-08 21:01:05",0.80382,4,yiqiwang3
528,11373979,Rishabhj29,"2023-12-10 03:12:27",0.80382,5,rishabhj29
529,11366655,"Mina Kebriaee","2023-12-11 05:12:36",0.80382,17,minakebriaee
530,11379708,Lee-Guorong19,"2023-12-11 14:35:48",0.80382,8,leeguorong19
531,334104,"Jeff Rodgers","2023-12-11 16:27:45",0.80382,8,jeffrodgers2003
532,11379681,"Joshua Bornstein","2023-12-11 21:51:42",0.80382,10,joshuabornstein
533,11321911,"Pedro Previatti","2023-12-11 19:14:01",0.80382,2,pedropreviatti
534,11383035," AKHIL VIDIYALA","2023-12-12 00:11:21",0.80382,3,akhilvidiyala
535,11383048,"Akanksha Nangia","2023-12-12 06:10:44",0.80382,9,akankshanangia
536,11349102,haoliu66666666,"2023-12-12 06:09:03",0.80382,9,haoliu66666666
537,11382775,"Sai Hemanth Puli","2023-12-12 03:15:02",0.80382,2,saihemanthpuli
538,11383789,stuthi1,"2023-12-12 03:16:46",0.80382,1,stuthi1
539,11373561,"Vaishnavi Kadale","2023-12-12 04:54:13",0.80382,9,vaishnavikadale
540,11384255,"Prateeksha harma","2023-12-12 05:48:07",0.80382,1,prateekshaharma
541,11383086,"Divyanshu Ahuja","2023-12-12 06:43:21",0.80382,2,divyanshuahuja
542,10672614,sqsge321,"2023-12-12 12:48:04",0.80382,2,sqsge321
543,11361054,Tam_hhh,"2023-12-13 14:52:42",0.80382,12,tamhhh
544,11397956,"Logan Horvath","2023-12-15 15:24:03",0.80382,4,loganhorvath
545,11326827,"Stephen jishui Li","2023-12-15 16:33:28",0.80382,5,stephenjishuili
546,11282585,"Joe Sarabia","2023-12-17 21:47:43",0.80382,10,joesarabiacmu
547,11395614,SIE_INFADE_mperlop_mgommar,"2023-12-18 00:05:59",0.80382,32,magaliperal
548,3368548,monna19,"2023-12-21 12:21:58",0.80382,29,monna19
549,11319508,"Amemiya Riya","2024-01-05 02:18:55",0.80382,63,riyaamemiya
550,11154399,ShadowSinger,"2023-12-19 11:39:48",0.80382,3,shadowsinger
551,11387062,"Dan Laws","2023-12-19 21:20:10",0.80382,10,danlaws
552,11418948,Jforbes94,"2023-12-20 06:50:04",0.80382,2,jforbes94
553,11421350,Selezen',"2023-12-20 14:35:49",0.80382,1,selezen
554,11409117,NUAALC1,"2023-12-23 04:08:16",0.80382,28,nuaalc1
555,11427118,"Nathan Krueger","2023-12-27 01:46:33",0.80382,31,nathankrueger
556,10364338,bionicbrain,"2023-12-22 04:43:56",0.80382,1,bionicbrain
557,11401298,pdakuma58,"2023-12-26 23:45:07",0.80382,11,pdakuma58
558,11441427,"Slimene Fellah","2023-12-28 05:09:21",0.80382,4,slimenefellah
559,11454914,"Farshid Bahrami","2023-12-30 21:19:45",0.80382,2,farshidbahrami021
560,11444648,b1gn0se,"2023-12-31 13:23:26",0.80382,7,b1gn0se
561,11465372,laboratominator,"2024-01-04 00:08:20",0.80382,4,laboratominator
562,10600277,Dhruv1811,"2024-01-05 07:17:50",0.80382,2,dhruv1811
563,11474017,"Pranshav Patel","2024-01-05 06:52:03",0.80382,1,pranshavpatel
564,11474074,draqa123,"2024-01-05 07:20:59",0.80382,2,draqa123
565,11474133,"UNNATI GONDALIA","2024-01-05 07:28:12",0.80382,1,unnatigondalia
566,11479710,"ARSHIT JOLAPARA","2024-01-06 17:17:53",0.80382,1,arshitjolapara
567,11459268,llq881205,"2024-01-08 08:37:19",0.80382,18,llq881205
568,11459000,"Nagar Manthan","2024-01-08 16:29:26",0.80382,14,nagarmanthan
569,11490078,"Yahya Amer","2024-01-09 13:15:06",0.80382,3,yahyaamer
570,11498352,Sha_codes,"2024-01-11 08:54:09",0.80382,2,shacodes
571,11501751,"SHRUT DOSHI","2024-01-12 05:40:41",0.80382,1,shrutdoshi
572,11501755,"Jenish Gajera","2024-01-12 05:43:11",0.80382,1,jenishgajera
573,11501813,"Shubh Ranpara","2024-01-12 06:10:41",0.80382,1,shubhranpara
574,11501830,"Parth Rana","2024-01-18 17:28:57",0.80382,4,parthrana01
575,11501983,"PRIT DUDHIA(22bce505)","2024-01-12 07:07:57",0.80382,1,pritdudhia
576,11502047,"vishal arya","2024-01-12 07:26:49",0.80382,1,vishal1706
577,11039602,"Ivan Gusev","2024-01-13 16:04:54",0.80382,20,ivgusev
578,11516234,kapitan_vrungelb,"2024-01-16 09:45:10",0.80382,2,kapitanvrungelb
579,11513746,"Andrey Serko","2024-01-18 11:55:14",0.80382,17,andreyleocherepaha
580,11541960,"Yirui Yin","2024-01-22 05:58:52",0.80382,2,yiruiyin
581,11439963,"Maehashi Tatsuya","2024-01-23 00:58:24",0.80382,17,maehashitatsuya
582,11544256,escape2freedom,"2024-01-22 15:07:42",0.80382,1,escape2freedom
583,11510033,"Beth Schaafsma","2024-01-25 17:44:11",0.80382,52,bethschaafsma
584,11536528,"Gourab Roy #2","2024-01-27 15:10:16",0.80382,50,gourabr0y555
585,11561974,"Dragoș Mezei","2024-01-26 16:57:22",0.80382,9,dragomezei
586,11508623,CarolusCharlemagne,"2024-01-27 16:08:04",0.80382,31,caroluscharlemagne
587,11315460,AnnaNeu,"2023-11-28 17:09:44",0.80143,2,annaneu
588,11315875,henryliu2007,"2023-11-28 18:06:19",0.80143,2,henryliu2007
589,11315918,hydroflame,"2023-11-28 18:19:15",0.80143,2,hydroflame
590,11276511,"willard han","2023-12-04 06:09:19",0.80143,2,hyolin
591,11316648,"Ifedayo Ogundana","2023-11-29 06:09:11",0.80143,2,ifedayoogundana
592,11318790,gloriasunx,"2023-11-29 07:18:05",0.80143,1,gloriasunx
593,11285929,"Daria Gazkaeva","2023-11-29 14:45:54",0.80143,3,dariagazkaeva
594,11298715,caihua6701,"2023-11-29 15:09:34",0.80143,5,"caihua6701,dbdx6803"
595,11217046,"Dmitry Sakhnov","2023-11-30 12:45:13",0.80143,2,dmitrysakhnov
596,11282555,A02256811,"2023-12-01 01:28:54",0.80143,14,a02256811
597,11323970,rongxu555,"2023-11-30 06:34:02",0.80143,1,rongxu555
598,11324340,"Zhitao Li","2023-11-30 08:14:50",0.80143,2,lnwind598
599,11328096,"Greta Kintzley","2023-12-01 02:13:15",0.80143,1,gretakintzley
600,7054118,"junior adenyo","2023-12-04 20:26:08",0.80143,13,junioradenyo
601,11334408,"Toby #6","2023-12-02 12:43:34",0.80143,1,mm20000807
602,11326951,"Lanning Peng","2023-12-02 19:45:54",0.80143,15,lanningpeng
603,11335794,Lanning99,"2023-12-08 19:47:17",0.80143,3,lanning99
604,11284523,"jungwoo song","2023-12-03 20:23:08",0.80143,11,jungwoosong
605,11341339,Ameliaassignment,"2023-12-04 03:41:27",0.80143,1,ameliaassignment
606,11273216,Yukai_kaist,"2023-12-05 11:58:59",0.80143,17,yukaikaist
607,11322493,"Kamilly Ferraz","2023-12-10 13:26:23",0.80143,7,kamillyferraz
608,10970223,TheThreeSheep,"2023-12-17 10:36:48",0.80143,9,thethreesheep
609,11351244,YukaiWong,"2023-12-05 12:58:59",0.80143,8,yukaiwong
610,11353027,"Yulin Li","2023-12-05 18:30:40",0.80143,2,lyeeonardo
611,11353082,"Maria Morozova","2023-12-05 18:38:52",0.80143,1,mariaamorozova
612,11328892,patteg21,"2023-12-06 00:13:15",0.80143,27,patteg21
613,11281265,"IBYISHAKA Eric","2023-12-08 12:57:19",0.80143,33,ibyishakaeric
614,11359054,"Remi Montagne","2023-12-06 19:44:34",0.80143,1,rmontagne
615,11353021,"Dan Allegood","2023-12-06 20:42:56",0.80143,3,danallegood
616,11359245,SurajKomarla,"2023-12-06 20:57:15",0.80143,1,surajkomarla
617,11359527,Mike2846,"2023-12-07 16:56:25",0.80143,3,mike2846
618,11064952,XinlinY,"2023-12-07 11:49:52",0.80143,2,xinliny
619,11354870,"Shravani Dhote","2023-12-08 16:31:36",0.80143,12,shravanidhote12
